"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";2;1;3;1;1;2;2;true;2492;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;4;0;1;1;2;2;true;3472;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;6;2;1;1;7;7;true;3957;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";2;5;1;0;1;4;5;false;3567;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;6;2;1;1;2;2;true;1135;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;2;2;1;1;2;2;true;1340;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;7;3;1;1;4;4;true;1960;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Dynamic;6;2;1;1;5;5;true;1168;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;4;0;1;1;7;7;true;2616;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;2;2;1;1;2;2;true;1309;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;5;1;1;1;1;1;true;1695;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;1;3;1;1;6;6;true;1762;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";10;6;2;1;1;7;7;true;1634;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";10;2;2;1;1;4;4;true;1715;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";2;3;1;1;1;2;2;true;1387;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;1;3;1;1;4;4;true;2367;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";2;3;1;0;1;7;1;false;2070;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;3;1;1;1;4;4;true;2432;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;1;3;1;1;6;6;true;1774;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;2;2;1;1;5;5;true;1591;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Dynamic;3;1;1;1;3;3;true;1078;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;1;3;1;1;3;3;true;2320;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;3;1;1;1;4;4;true;1605;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Dynamic;1;3;1;1;7;7;true;1263;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;3;1;1;1;3;3;true;1590;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;7;3;1;1;3;3;true;2007;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;3;1;1;1;1;1;true;1151;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;2;2;1;1;4;4;true;1788;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;6;2;1;1;3;3;true;1042;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";4;7;3;1;1;6;6;true;1480;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";Dynamic;5;1;1;1;1;1;true;923;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;5;1;1;1;4;4;true;1730;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";8;2;2;1;1;5;5;true;1560;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"more than 3 years, but less than or equal 5 year";6;4;0;1;1;4;4;true;1681;
