"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;6;2;1;1;2;2;true;3504;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;2;2;1;1;2;2;true;1224;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;7;3;1;1;4;4;true;2321;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";Dynamic;6;2;1;1;5;5;true;3282;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;4;0;1;1;7;7;true;4296;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;2;2;1;1;2;2;true;1464;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;5;1;1;1;1;1;true;2161;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;1;3;1;1;6;6;true;2403;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";10;6;2;1;1;7;7;true;2426;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";10;2;2;1;1;4;4;true;1816;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";2;3;1;1;1;2;2;true;3034;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;1;3;1;1;4;4;true;2016;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";2;3;1;1;1;7;7;true;2819;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;3;1;1;1;4;4;true;2664;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;1;3;1;1;6;6;true;1529;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;2;2;1;1;5;5;true;1857;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";Dynamic;3;1;1;1;3;3;true;2104;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;1;3;1;1;3;3;true;1826;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;3;1;1;1;4;4;true;1625;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";Dynamic;1;3;1;1;7;7;true;2120;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;3;1;1;1;3;3;true;3073;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;7;3;1;1;3;3;true;2169;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;3;1;1;1;1;1;true;1499;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;2;2;1;1;4;4;true;2337;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;6;2;1;1;3;3;true;2849;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";4;7;3;1;1;6;6;true;2425;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";Dynamic;5;1;1;1;1;1;true;2163;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;5;1;1;1;4;4;true;3977;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";8;2;2;1;1;5;5;true;1792;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"computer science related (such as information systems, aka WiInf)";"none";6;4;0;1;1;4;4;true;5115;
