"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Distance_from_Center;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;7;3;1;1;4;4;true;1276;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;6;2;1;1;5;5;true;1444;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;4;0;1;1;7;7;true;3402;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;2;2;1;1;2;2;true;1605;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;5;1;1;1;1;1;true;2009;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;1;3;1;1;6;6;true;1601;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;6;2;1;1;7;7;true;1554;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";10;2;2;1;1;4;4;true;1442;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;3;1;1;1;2;2;true;2635;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;1;3;1;1;4;4;true;1442;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";2;3;1;1;1;7;7;true;2350;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;3;1;1;1;4;4;true;2122;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;1;3;1;1;6;6;true;1418;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;2;2;1;1;5;5;true;1624;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;3;1;1;1;3;3;true;1267;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;1;3;1;1;3;3;true;1605;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;3;1;1;1;4;4;true;1847;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;1;3;1;1;7;7;true;1435;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;3;1;1;1;3;3;true;1511;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;7;3;1;1;3;3;true;1275;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;3;1;1;1;1;1;true;3130;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;2;2;1;1;4;4;true;1868;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;6;2;1;1;3;3;true;1339;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";4;7;3;1;1;6;6;true;1853;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";Dynamic;5;1;1;1;1;1;true;1444;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;5;1;1;1;4;4;true;3880;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";8;2;2;1;1;5;5;true;1444;
"between 35 and (excluding) 40";"Graduate student (at least BSc finished)";"I do not study";"more than 1 year, but less than or equal 3 years";6;4;0;1;1;4;4;true;1618;
