"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;5;1;false;921;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;4;1;false;837;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;780;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;10;1;false;729;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;5;1;false;930;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;6;1;false;926;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;10;1;false;836;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;1;1;true;808;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;7;1;false;829;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;2;1;false;910;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;1;1;true;879;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;928;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;4;1;false;787;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;987;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;801;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;5;1;false;832;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;1;1;true;821;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;7;1;false;856;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;6;1;false;804;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;7;1;false;926;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;7;1;false;763;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;8;1;false;901;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;717;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;5;1;false;862;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;5;1;false;872;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;7;1;false;803;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;7;1;false;716;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;1;1;true;770;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;7;1;false;735;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;8;1;false;822;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;5;1;false;817;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;4;1;false;843;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;777;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;8;1;false;812;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;5;1;false;798;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;7;1;false;812;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;8;1;false;810;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;10;1;false;816;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;686;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;1;1;true;697;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;6;1;false;664;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;9;1;false;747;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;693;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;7;1;false;698;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;10;1;false;778;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;3;1;false;769;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;10;1;false;688;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;3;1;false;763;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;10;1;false;784;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;1;1;true;769;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;4;1;false;813;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;8;1;false;740;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;9;1;false;724;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;1;1;true;995;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;10;1;false;917;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;10;1;false;1060;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;9;1;false;1002;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;2;1;false;1031;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;2;1;false;1087;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;9;1;false;978;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;1;1;true;852;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;8;1;false;861;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;10;1;false;786;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;5;1;false;912;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;7;1;false;908;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;2;1;false;846;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;4;1;false;771;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;1;1;true;812;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;7;1;false;734;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;7;1;false;752;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;3;1;false;928;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;776;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;1;1;true;685;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;1;1;true;1026;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;3;1;false;806;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;1;1;true;858;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;9;1;false;796;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;6;1;false;923;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;935;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;9;1;false;717;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;10;1;false;827;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;4;1;false;817;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;9;1;false;781;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;796;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;9;1;false;874;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;9;1;false;850;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;5;1;false;806;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;7;1;false;826;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;9;1;false;857;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;1;1;true;818;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;10;1;false;836;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;6;1;false;1085;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;4;1;false;1168;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;7;1;false;756;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;776;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;6;1;false;657;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;2;1;false;1024;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;1;1;true;894;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;3;1;false;829;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;874;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;5;1;false;1093;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;2;1;false;942;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;5;1;false;892;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;4;1;false;794;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;5;1;false;926;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;5;1;false;783;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;6;1;false;725;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;7;1;false;714;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;10;1;false;940;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;10;1;false;787;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;8;1;false;794;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;6;1;false;1868;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;2;1;false;1096;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;2;1;false;960;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;5;1;false;1353;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;8;1;false;999;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;6;1;false;788;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;9;1;false;808;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;7;1;false;833;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;8;1;false;716;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;7;1;false;756;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;8;1;false;809;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;907;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;2;1;false;962;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;2;1;false;828;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;666;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;4;1;false;816;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;9;1;false;779;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;9;1;false;788;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;3;1;false;795;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;6;1;false;933;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;5;1;false;850;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;859;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;3;1;false;714;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;6;1;false;711;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;3;1;false;789;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;1;1;true;946;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;6;1;false;774;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;9;1;false;729;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;7;1;false;763;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;6;1;false;891;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;9;1;false;872;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;6;1;false;781;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;5;1;false;822;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;6;1;false;734;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;6;1;false;810;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;1;1;true;796;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;8;1;false;774;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;7;1;false;714;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;7;1;false;811;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;9;1;false;770;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;8;1;false;701;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;9;1;false;765;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;1;1;true;809;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;6;1;false;957;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;2;1;false;846;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;9;1;false;734;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;7;1;false;848;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;7;1;false;823;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;2;1;false;758;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;5;1;false;766;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;6;1;false;852;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;5;1;false;746;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;8;1;false;784;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;6;1;false;995;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;884;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;3;1;false;770;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;1;1;true;725;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;8;1;false;928;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;9;1;false;647;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;2;1;false;823;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;5;1;false;878;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;3;1;false;783;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;8;1;false;1177;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;1198;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;10;1;false;1233;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;2;1;false;954;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;5;1;false;1099;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;2;1;false;1015;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;6;1;false;1038;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;8;1;false;754;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;2;1;false;940;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;6;1;false;747;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;7;1;false;909;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;924;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;6;1;false;695;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;8;1;false;980;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;10;1;false;746;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;10;1;false;910;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;4;1;false;892;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;4;1;false;809;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;6;1;false;872;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;10;1;false;666;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;7;1;false;829;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;5;1;false;812;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;3;1;false;716;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;7;1;false;798;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;6;1;false;682;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;3;1;false;656;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;8;1;false;941;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;8;1;false;785;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;6;1;false;815;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;6;1;false;911;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;4;1;false;900;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;8;1;false;899;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;1;1;true;966;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;10;1;false;889;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;6;1;false;669;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;1;1;true;1101;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;4;1;false;976;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;4;1;false;859;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;6;1;false;1013;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;9;1;false;760;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;3;1;false;888;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;1;1;true;996;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;1;1;true;791;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;5;1;false;1036;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;5;1;false;1094;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;3;1;false;706;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;5;1;false;1026;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;939;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;7;1;false;987;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;4;1;false;852;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;7;1;false;1089;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;3;1;false;698;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;10;1;false;869;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;5;1;false;769;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;811;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;2;1;false;671;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;9;1;false;692;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;9;1;false;780;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;2;1;false;858;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;840;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;7;1;false;806;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;7;1;false;788;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;10;1;false;753;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;10;1;false;734;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;5;1;false;872;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;7;1;false;697;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;1;1;true;745;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;2;1;false;816;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;5;1;false;781;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;7;1;false;715;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;1;1;true;789;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;9;1;false;592;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;9;1;false;848;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;9;1;false;802;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;9;1;false;977;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;5;1;false;877;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;4;1;false;698;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;10;1;false;842;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;6;1;false;1045;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;5;1;false;814;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;7;1;false;794;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;3;1;false;804;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;6;1;false;715;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;759;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;2;1;false;880;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;703;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;3;1;false;760;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;9;1;false;770;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;7;1;false;730;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;9;1;false;711;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;8;1;false;859;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;7;1;false;755;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;9;1;false;719;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;5;1;false;847;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;1;1;true;673;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;778;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;837;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;10;1;false;835;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;7;1;false;721;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;9;1;false;817;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;1;1;true;764;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;3;1;false;811;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;9;1;false;830;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;4;1;false;1095;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;3;1;false;797;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;2;1;false;795;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;2;1;false;848;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;5;1;false;906;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;861;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;10;1;false;750;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;1;1;true;880;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;788;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;4;1;false;905;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;7;1;false;813;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;2;1;false;785;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;7;1;false;903;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;5;1;false;825;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;8;1;false;893;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;3;1;false;902;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;4;1;false;957;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;5;1;false;735;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;10;1;false;814;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;777;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;2;1;false;717;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;8;1;false;738;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;6;1;false;715;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;3;1;false;735;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;4;1;false;645;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;8;1;false;702;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;694;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;6;1;false;847;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;2;1;false;675;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;10;1;false;750;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;8;1;false;673;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;9;1;false;650;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;6;1;false;737;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;679;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;2;1;false;722;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;6;1;false;709;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;2;1;false;745;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;8;1;false;714;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;735;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;8;1;false;744;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;1;1;true;719;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;2;1;false;714;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;9;1;false;710;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;5;1;false;669;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;9;1;false;675;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;5;1;false;741;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;6;1;false;775;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;9;1;false;750;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;7;1;false;923;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;8;1;false;693;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;756;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;5;1;false;706;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;1;1;true;653;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;2;1;false;637;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;2;1;false;754;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;8;1;false;703;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;2;1;false;700;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;7;1;false;663;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;7;1;false;929;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;8;1;false;775;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;674;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;4;1;false;755;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;1;1;true;761;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;9;1;false;701;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;860;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;4;1;false;939;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;7;1;false;793;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;5;1;false;812;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;10;1;false;728;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;2;1;false;719;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;2;1;false;824;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;10;1;false;668;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;714;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;7;1;false;771;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;9;1;false;761;
