"Age";"Status";"Studies";"YearsOfExperience";Length;Segment;Row;Density;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";0;0;9;1;1;7;1;false;881;
"undefined";"undefined";"undefined";"undefined";0;3;4;1;1;5;1;false;918;
"undefined";"undefined";"undefined";"undefined";0;4;8;0;1;1;1;true;5355;
"undefined";"undefined";"undefined";"undefined";0;1;6;1;1;4;1;false;821;
"undefined";"undefined";"undefined";"undefined";0;1;9;0;1;2;1;false;1405;
"undefined";"undefined";"undefined";"undefined";0;4;3;0;1;3;1;false;3518;
"undefined";"undefined";"undefined";"undefined";0;1;6;1;1;9;1;false;1011;
"undefined";"undefined";"undefined";"undefined";0;1;2;1;1;6;1;false;730;
"undefined";"undefined";"undefined";"undefined";0;3;4;1;1;2;1;false;852;
"undefined";"undefined";"undefined";"undefined";0;1;3;0;1;9;1;false;1670;
"undefined";"undefined";"undefined";"undefined";0;4;4;1;1;9;1;false;2333;
"undefined";"undefined";"undefined";"undefined";0;0;7;0;1;1;1;true;1821;
