"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;7;7;true;1044;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;3;3;true;911;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;4;4;true;1003;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;2;2;true;914;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;7;7;true;885;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1213;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1007;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;2;2;true;792;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;4;4;true;1039;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;2;2;true;850;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;5;5;true;1935;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;3;3;true;953;
"40 or older";"Teacher";"I do not study";"none";Noise;14;6;2;65;95;1;1;1;1;true;789;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;7;7;true;1128;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;5;5;true;1198;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1080;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;1;1;true;744;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1270;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;3;3;true;837;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;2;2;true;1032;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;5;5;true;1245;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;7;7;true;1079;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;1;1;true;860;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;4;4;true;1000;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;5;5;true;1148;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;4;4;true;1205;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;5;5;true;982;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;4;4;true;969;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;6;6;true;1334;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;5;5;true;1212;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;6;6;true;974;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1195;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;4;0;0;100;1;1;3;3;true;775;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;908;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;3;3;true;916;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;1;1;true;902;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;5;5;true;1120;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;4;4;true;1113;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;5;5;true;960;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;6;6;true;1090;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;2;2;true;789;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;1;1;true;1948;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;6;6;true;1572;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;2;2;true;748;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;7;7;true;1195;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;4;0;0;100;1;1;3;3;true;903;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;2;2;true;1154;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;6;6;true;1291;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;6;6;true;912;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;1;1;true;1019;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;5;5;true;1347;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;4;4;true;1435;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;5;1;65;95;1;1;7;7;true;879;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;2;2;0;100;1;1;7;7;true;1059;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;1;1;true;827;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;1;1;true;925;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;4;4;true;1097;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;4;4;true;1106;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;856;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1142;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;955;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;3;3;true;983;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;3;3;true;796;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;2;2;true;832;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;1;1;true;801;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;4;4;true;1266;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;3;3;true;941;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;6;2;0;100;1;1;7;7;true;1022;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;4;4;true;1029;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;3;1;0;100;1;1;7;7;true;996;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;662;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;795;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;1;1;true;860;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;4;4;true;1081;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;5;5;true;1061;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;2;2;true;627;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;7;7;true;1555;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1156;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;4;4;true;1195;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;2;2;true;900;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;3;1;0;100;1;1;6;6;true;1209;
"40 or older";"Teacher";"I do not study";"none";Noise;6;3;1;65;95;1;1;5;5;true;1341;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;3;3;true;1887;
"40 or older";"Teacher";"I do not study";"none";Noise;10;5;1;65;95;1;1;4;4;true;1426;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;4;4;true;781;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;1;1;true;965;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;1;1;true;750;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;6;6;true;1126;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;7;7;true;1203;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;3;1;0;100;1;1;1;1;true;1102;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;5;1;0;100;1;1;5;5;true;824;
"40 or older";"Teacher";"I do not study";"none";Noise;10;2;2;65;95;1;1;5;5;true;980;
"40 or older";"Teacher";"I do not study";"none";Noise;14;5;1;65;95;1;1;4;4;true;979;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;7;7;true;911;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;6;2;65;95;1;1;6;6;true;918;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;5;1;0;100;1;1;6;6;true;1242;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;1;1;true;771;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;3;3;true;899;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;4;4;true;1005;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;7;7;true;817;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;3;3;true;852;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;6;2;0;100;1;1;6;6;true;930;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;2;2;0;100;1;1;6;6;true;1002;
"40 or older";"Teacher";"I do not study";"none";No_Noise;14;6;2;0;100;1;1;3;3;true;742;
"40 or older";"Teacher";"I do not study";"none";Noise;14;4;0;65;95;1;1;6;6;true;1014;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;2;2;true;914;
"40 or older";"Teacher";"I do not study";"none";No_Noise;6;2;2;0;100;1;1;3;3;true;1083;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;4;0;0;100;1;1;1;1;true;1015;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;6;2;0;100;1;1;7;7;true;949;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;3;3;true;933;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;2;2;true;690;
"40 or older";"Teacher";"I do not study";"none";Noise;10;4;0;65;95;1;1;3;3;true;1092;
"40 or older";"Teacher";"I do not study";"none";Noise;6;2;2;65;95;1;1;3;3;true;1013;
"40 or older";"Teacher";"I do not study";"none";Noise;10;6;2;65;95;1;1;3;3;true;799;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;4;4;true;995;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;3;1;65;95;1;1;2;2;true;658;
"40 or older";"Teacher";"I do not study";"none";Noise;6;5;1;65;95;1;1;6;6;true;1324;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;3;1;0;100;1;1;4;4;true;1313;
"40 or older";"Teacher";"I do not study";"none";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;986;
"40 or older";"Teacher";"I do not study";"none";Noise;6;4;0;65;95;1;1;3;3;true;1427;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;4;4;true;913;
"40 or older";"Teacher";"I do not study";"none";Noise;10;3;1;65;95;1;1;2;2;true;943;
"40 or older";"Teacher";"I do not study";"none";Noise;14;3;1;65;95;1;1;3;3;true;1268;
"40 or older";"Teacher";"I do not study";"none";Noise;Dynamic;4;0;65;95;1;1;2;2;true;763;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;1;1;true;809;
"40 or older";"Teacher";"I do not study";"none";Noise;14;2;2;65;95;1;1;6;6;true;1586;
"40 or older";"Teacher";"I do not study";"none";Noise;6;6;2;65;95;1;1;7;7;true;1096;
"40 or older";"Teacher";"I do not study";"none";No_Noise;10;5;1;0;100;1;1;7;7;true;906;
