"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;7;7;true;1466;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;5;5;true;1305;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1116;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;5;5;true;1051;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;2;2;true;1044;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;7;7;true;1216;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1279;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1134;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;3;3;true;1212;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1033;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;3;3;true;1134;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;5;5;true;1047;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1650;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;7;7;true;1569;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;6;6;true;1419;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;2;2;true;999;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;1;1;true;1057;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;7;7;true;1181;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;5;5;true;1046;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;2;2;true;1148;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;3;3;true;1406;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;5;5;true;1183;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;1;1;true;1143;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1319;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1057;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;7;7;true;1346;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;7;7;true;1176;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;3;3;true;968;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;2;2;true;896;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1164;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;7;7;true;1228;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;2;2;true;1016;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;7;7;true;1194;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;3;3;true;884;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;6;6;true;1370;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;3;3;true;909;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;4;0;0;100;0;1;6;3;false;1151;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;6;6;true;1141;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1068;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1001;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;6;6;true;1431;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;5;5;true;1026;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;6;6;true;1219;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;3;3;true;1240;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1569;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;5;5;true;1030;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;3;3;true;1405;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;0;1;4;5;false;1076;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;4;4;true;1345;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;2;2;true;821;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;7;7;true;1476;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;1;1;true;1154;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1352;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;7;7;true;1188;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;4;4;true;1048;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;7;7;true;1290;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;4;4;true;965;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;2;2;true;920;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;7;7;true;1477;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;2;2;true;976;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;2;2;true;800;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;4;4;true;1248;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;5;5;true;1118;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;3;1;0;100;1;1;1;1;true;944;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;7;7;true;1401;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;6;6;true;13256;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;7;7;true;1034;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;3;3;true;1142;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;6;6;true;2463;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;6;6;true;1273;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;5;1;0;100;1;1;3;3;true;1255;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;5;5;true;967;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;2;2;true;1423;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;5;5;true;1258;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;1;1;true;853;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;1;1;true;1115;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;4;4;true;988;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;7;7;true;1165;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;2;2;true;1244;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1146;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;7;7;true;1228;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;4;4;true;1527;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;3;3;true;1350;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;4;4;true;1082;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;6;6;true;1112;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;1277;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;1;1;true;1059;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;3;1;0;100;1;1;6;6;true;1124;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;2;2;true;999;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;4;4;true;1182;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;7;7;true;1233;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1283;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;1;1;true;1091;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;5;1;0;100;1;1;7;7;true;1318;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;3;3;true;1060;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;4;4;true;1026;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1188;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;7;7;true;1174;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1083;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;955;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;2;2;true;1008;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;4;4;true;960;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;2;2;true;1039;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;5;5;true;1368;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;3;3;true;983;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;6;2;65;95;1;1;1;1;true;906;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;7;7;true;1509;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;5;5;true;1964;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1368;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1036;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1466;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;3;3;true;1085;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;2;2;true;1025;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1203;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;7;7;true;1243;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;1;1;true;1204;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;4;4;true;1270;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1463;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;4;4;true;1313;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;5;5;true;1171;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;4;4;true;1074;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;6;6;true;1281;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;5;5;true;1419;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;6;6;true;1166;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1230;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;3;3;true;972;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;3;3;true;914;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;3;3;true;1071;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;1;1;true;1116;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;5;5;true;1239;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;4;4;true;1043;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;5;5;true;1446;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1427;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;2;2;true;1005;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;1;1;true;959;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;6;6;true;1292;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;2;2;true;982;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;3;1;0;100;1;1;7;7;true;1922;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;4;0;0;100;0;1;3;4;false;1222;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1235;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;6;6;true;1255;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;2;2;65;95;1;1;6;6;true;1202;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;1;1;true;1268;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;5;5;true;1119;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;4;4;true;1133;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1268;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;7;7;true;1331;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;1;1;true;972;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;1;1;true;994;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;4;4;true;1446;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;4;4;true;1440;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1197;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1194;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1268;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;3;3;true;991;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;3;3;true;995;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;2;2;true;984;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;1;1;true;1174;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;4;4;true;1277;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;2;2;65;95;1;1;3;3;true;1381;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;7;7;true;1383;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;4;4;true;1151;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;7;7;true;1271;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1044;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;2213;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;1;1;true;959;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;4;4;true;997;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;5;5;true;1356;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;5;1;0;100;1;1;2;2;true;1086;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;7;7;true;1677;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1289;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;4;4;true;918;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;2;2;true;1027;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;6;6;true;2022;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;5;5;true;1258;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;3;3;true;2082;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;4;4;true;1798;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;4;4;true;1187;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;1;1;true;1088;
"between 25 and (excluding) 30";"Graduate student (at least BSc finished)";"I do not study";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;1;1;true;934;
