"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1504;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;7;7;true;1442;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;2;2;true;1170;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;7;7;true;1553;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;3;3;true;832;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;6;6;true;1576;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1053;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1800;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;6;6;true;1261;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1620;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;1;1;true;1102;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;6;6;true;3132;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;5;5;true;1553;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;6;6;true;1689;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;3;3;true;1618;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1598;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;5;5;true;1440;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;3;3;true;1262;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1327;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;4;4;true;1509;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;2;2;true;947;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;7;7;true;1487;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;1;1;true;1038;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1281;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;1554;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;4;4;true;1645;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;7;7;true;1441;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;4;4;true;1124;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;2;2;true;1012;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;7;7;true;1617;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;2;2;true;900;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;2;2;true;1035;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;4;4;true;1012;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;5;5;true;1419;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;1;1;true;986;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;7;7;true;1460;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;6;6;true;1260;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;7;7;true;1418;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;1062;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;6;6;true;2006;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;6;6;true;1236;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;3;3;true;947;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;5;5;true;1644;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1508;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;5;5;true;1420;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;1;1;true;856;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;1;1;true;789;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;4;4;true;1307;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;7;7;true;1373;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;2;2;true;971;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1509;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;7;7;true;1372;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;4;4;true;2137;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;3;3;true;2566;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;4;4;true;3127;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;6;6;true;1552;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;1215;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;1;1;true;1011;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;6;6;true;1599;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;2;2;true;1083;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;2;2;65;95;1;1;4;4;true;1281;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;7;7;true;2520;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1552;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;1418;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;7;7;true;1413;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;3;3;true;1349;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;4;4;true;1238;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;2;2;true;1351;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;7;7;true;1577;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1240;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1282;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;2;2;true;1216;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;4;4;true;1529;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;2;2;true;1035;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;5;5;true;1843;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;1077;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;6;2;65;95;1;1;1;1;true;1036;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;7;7;true;1506;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;5;5;true;1507;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1552;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;1;1;true;1055;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1599;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;3;3;true;1036;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;2;2;true;1327;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;2140;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;7;7;true;1619;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;1;1;true;1149;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;4;4;true;1191;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;5;5;true;1527;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1641;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;5;5;true;1505;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;1442;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;6;6;true;1463;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;5;5;true;1509;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;6;6;true;1305;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;2049;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;4;0;0;100;1;1;3;3;true;971;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;925;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;3;3;true;1230;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;1;1;true;1372;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;5;5;true;1844;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;4;4;true;1305;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;5;5;true;1595;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;6;6;true;1892;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;2;2;true;1124;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;1;1;true;1150;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;6;6;true;1488;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;2;2;true;1058;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;7;7;true;1508;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;4;0;0;100;1;1;3;3;true;1484;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;2;2;true;1437;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;6;6;true;1350;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;6;6;true;1639;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;1;1;true;1181;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;5;5;true;1328;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;4;4;true;1780;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1396;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;2;2;0;100;1;1;7;7;true;1532;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;1;1;true;1259;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;1;1;true;1101;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;4;4;true;1617;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;4;4;true;1533;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1260;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1372;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1192;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;925;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;3;3;true;1284;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;2;2;true;1170;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;1;1;true;1305;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;4;4;true;1530;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;3;3;true;1349;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;6;2;0;100;1;1;7;7;true;1371;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;4;4;true;1348;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;3;1;0;100;1;1;7;7;true;1418;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;3;3;true;1057;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1060;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;1;1;true;946;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;4;4;true;1601;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;5;5;true;1415;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;2;2;true;1033;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;7;7;true;1779;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1555;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;4;4;true;1256;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;2;2;true;1054;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;3;1;0;100;1;1;6;6;true;1892;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;3;1;65;95;1;1;5;5;true;1730;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;3;3;true;1194;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;5;1;65;95;1;1;4;4;true;1553;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;4;4;true;1214;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;1;1;true;1032;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;1;1;true;742;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;6;6;true;1619;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;7;7;true;1555;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;3;1;0;100;1;1;1;1;true;833;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;5;1;0;100;1;1;5;5;true;1598;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;2;2;65;95;1;1;5;5;true;2253;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;5;1;65;95;1;1;4;4;true;1464;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;7;7;true;1395;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;6;2;65;95;1;1;6;6;true;1351;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;5;1;0;100;1;1;6;6;true;1909;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;1;1;true;1056;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;3;3;true;1191;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;4;4;true;1552;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1329;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;3;3;true;924;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;6;2;0;100;1;1;6;6;true;1330;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;2;2;0;100;1;1;6;6;true;1261;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;14;6;2;0;100;1;1;3;3;true;1236;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;4;0;65;95;1;1;6;6;true;1370;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;2;2;true;1586;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;6;2;2;0;100;1;1;3;3;true;1239;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;4;0;0;100;1;1;1;1;true;1046;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;6;2;0;100;1;1;7;7;true;1260;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;3;3;true;812;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;2;2;true;947;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;4;0;65;95;1;1;3;3;true;1352;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;2;2;65;95;1;1;3;3;true;1483;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;6;2;65;95;1;1;3;3;true;1169;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;4;4;true;1195;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;3;1;65;95;1;1;2;2;true;969;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;5;1;65;95;1;1;6;6;true;2229;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;3;1;0;100;1;1;4;4;true;1123;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;Dynamic;2;2;0;100;1;1;7;7;true;1259;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;4;0;65;95;1;1;3;3;true;1216;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;4;4;true;1595;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;10;3;1;65;95;1;1;2;2;true;1597;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;3;1;65;95;1;1;3;3;true;811;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;Dynamic;4;0;65;95;1;1;2;2;true;900;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;1;1;true;992;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;14;2;2;65;95;1;1;6;6;true;1389;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";Noise;6;6;2;65;95;1;1;7;7;true;1463;
"between 35 and (excluding) 40";"Professional software developer";"I do not study";"more than 5 years";No_Noise;10;5;1;0;100;1;1;7;7;true;1259;
