"Age";"Status";"Studies";"YearsOfExperience";Noise;Length;Level;Distance_from_Center;Overlap_Above_Percent;Overlap_Below_Percent;Correct;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;7;7;true;1303;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;1;1;true;1238;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;1;1;true;871;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;3;3;true;1482;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;6;2;65;95;1;1;1;1;true;893;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;5;5;true;1195;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;6;2;65;95;1;1;1;1;true;824;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;7;7;true;1570;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;5;5;true;1361;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;4;4;true;1145;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;5;5;true;1204;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;2;2;true;1195;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;7;7;true;1425;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1487;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1482;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;3;3;true;935;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;1189;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;3;3;true;1644;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;0;1;5;6;false;1679;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1394;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;7;7;true;1953;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;6;6;true;1744;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;2;2;true;1069;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;1;1;true;1172;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;7;7;true;1113;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;5;5;true;1470;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;2;2;true;977;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;3;3;true;1166;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;5;5;true;1091;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;1;1;true;1736;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1249;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1003;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;7;7;true;1494;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;7;7;true;1256;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;3;3;true;829;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;2;2;true;802;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;749;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;7;7;true;1140;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;2;2;true;969;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;7;7;true;1144;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;3;3;true;760;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;6;6;true;1534;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;3;3;true;904;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1843;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;6;6;true;1118;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;989;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;1;1;true;835;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;6;6;true;1522;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;5;5;true;1398;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;6;6;true;1493;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;3;3;true;1839;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1529;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;5;5;true;929;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;3;3;true;1222;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;4;4;true;1257;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;4;4;true;1860;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;2;2;true;954;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;7;7;true;1390;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;1;1;true;956;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;7;7;true;1169;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;7;7;true;1444;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;4;4;true;1010;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;7;7;true;1188;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;4;4;true;1075;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;2;2;true;1159;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;7;7;true;1371;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;2;2;true;843;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;2;2;true;864;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;4;4;true;881;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;5;5;true;943;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;3;1;0;100;0;1;1;2;false;888;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;7;7;true;1036;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;6;6;true;1102;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;7;7;true;1123;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;3;3;true;1339;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;6;6;true;1628;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;6;6;true;1535;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;5;1;0;100;1;1;3;3;true;1193;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;5;5;true;1441;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;2;2;true;1131;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;5;5;true;2098;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;1;1;true;970;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;1;1;true;724;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;4;4;true;1080;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;7;7;true;1139;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;2;2;true;944;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1364;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;7;7;true;1803;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;4;4;true;1290;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;3;3;true;1236;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;4;0;65;95;1;1;4;4;true;1782;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;6;6;true;1843;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;5;5;true;1051;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;4;0;0;100;1;1;1;1;true;870;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;3;1;0;100;1;1;6;6;true;1288;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;2;2;true;842;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;2;2;65;95;1;1;4;4;true;926;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;7;7;true;1702;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;4;4;true;1280;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;2;2;0;100;1;1;1;1;true;1125;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;5;1;0;100;1;1;7;7;true;1252;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;3;3;true;1063;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;4;4;true;831;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1986;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;7;7;true;1606;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;5;1;0;100;1;1;5;5;true;983;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;5;5;true;1023;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;5;1;65;95;1;1;2;2;true;1110;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;4;4;true;1053;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;2;2;true;962;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;3;1;65;95;1;1;5;5;true;1423;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;4;0;0;100;1;1;3;3;true;962;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;6;2;65;95;1;1;1;1;true;896;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;2;2;65;95;1;1;7;7;true;1494;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;6;2;0;100;1;1;5;5;true;1000;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;6;2;65;95;1;1;4;4;true;999;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;4;0;65;95;1;1;1;1;true;771;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;3;1;0;100;1;1;6;6;true;1609;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;3;3;true;1042;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;2;2;65;95;1;1;2;2;true;1303;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1259;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;7;7;true;1597;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;1;1;true;1329;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;4;4;true;728;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;5;1;65;95;1;1;5;5;true;1366;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;4;4;true;1240;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;5;5;true;1494;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;6;2;65;95;1;1;4;4;true;923;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;6;6;true;1325;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;5;5;true;1506;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;6;6;true;1185;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1535;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;4;0;0;100;0;1;3;4;false;1150;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;3;3;true;972;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;3;3;true;958;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;1;1;true;748;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;5;5;true;1711;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;4;4;true;1161;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;5;5;true;1312;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;6;6;true;1666;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;6;2;0;100;1;1;2;2;true;878;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;1;1;true;1000;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;6;6;true;1245;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;2;2;true;781;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;3;1;0;100;1;1;7;7;true;1354;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;4;0;0;100;1;1;3;3;true;1161;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;2;2;true;1104;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;6;6;true;1273;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;2;2;65;95;1;1;6;6;true;1349;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;3;1;0;100;1;1;1;1;true;1026;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;5;5;true;1246;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;4;4;true;924;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;5;1;65;95;1;1;7;7;true;1144;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;2;2;0;100;1;1;7;7;true;1423;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;5;1;65;95;1;1;1;1;true;807;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;3;1;65;95;1;1;1;1;true;1114;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;5;1;0;100;1;1;4;4;true;949;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;2;2;0;100;1;1;4;4;true;1014;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;942;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;2;2;0;100;1;1;5;5;true;1458;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;1;1;6;6;true;1096;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;3;1;65;95;1;1;3;3;true;1046;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;3;3;true;896;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;6;6;2;65;95;1;1;2;2;true;914;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;6;5;1;0;100;1;1;1;1;true;863;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;4;0;65;95;1;1;4;4;true;1371;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;10;2;2;65;95;1;1;3;3;true;1148;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;10;6;2;0;100;1;1;7;7;true;1326;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;1;1;4;4;true;920;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;14;3;1;0;100;0;1;7;6;false;1106;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;6;2;0;100;0;1;3;2;false;833;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";No_Noise;Dynamic;4;0;0;100;1;1;2;2;true;1025;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;Dynamic;3;1;65;95;1;1;1;1;true;761;
"between 18 and (excluding) 25";"Undergraduate student (BSc not yet finished)";"Computer science";"less than or equal 1 year";Noise;14;4;0;65;95;1;1;4;4;true;1077;
