"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;1;1;true;1166;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;6;1;false;881;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;9;1;false;818;
"undefined";"undefined";"undefined";"undefined";8;9;yes;4;1;2;1;false;766;
"undefined";"undefined";"undefined";"undefined";6;2;no;3;1;2;1;false;885;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;2;1;false;854;
"undefined";"undefined";"undefined";"undefined";4;8;yes;3;1;2;1;false;800;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;6;1;false;848;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;1;1;true;894;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;9;1;false;769;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;2;1;false;869;
"undefined";"undefined";"undefined";"undefined";4;2;yes;3;1;4;1;false;691;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;2;1;false;854;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;1;1;true;885;
"undefined";"undefined";"undefined";"undefined";2;8;yes;3;1;7;1;false;735;
"undefined";"undefined";"undefined";"undefined";6;9;no;4;1;10;1;false;615;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;4;1;false;594;
"undefined";"undefined";"undefined";"undefined";6;1;no;4;1;3;1;false;601;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;3;1;false;840;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;10;1;false;1104;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;8;1;false;910;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;9;1;false;756;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;1;1;true;801;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;6;1;false;652;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;7;1;false;664;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;3;1;false;864;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;3;1;false;660;
"undefined";"undefined";"undefined";"undefined";2;2;yes;3;1;8;1;false;832;
"undefined";"undefined";"undefined";"undefined";4;9;yes;4;1;7;1;false;634;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;1;1;true;724;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;1136;
"undefined";"undefined";"undefined";"undefined";2;9;yes;4;1;10;1;false;716;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;1;1;true;913;
"undefined";"undefined";"undefined";"undefined";4;9;no;4;1;3;1;false;676;
"undefined";"undefined";"undefined";"undefined";4;9;yes;4;1;8;1;false;624;
"undefined";"undefined";"undefined";"undefined";4;9;yes;4;1;4;1;false;582;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;4;1;false;924;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;8;1;false;694;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;4;1;false;985;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;7;1;false;565;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;7;1;false;860;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;9;1;false;963;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;5;1;false;890;
"undefined";"undefined";"undefined";"undefined";8;9;no;4;1;1;1;true;555;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;9;1;false;1346;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;8;1;false;748;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;10;1;false;704;
"undefined";"undefined";"undefined";"undefined";2;2;yes;3;1;5;1;false;692;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;5;1;false;944;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;5;1;false;594;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;6;1;false;548;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;7;1;false;1059;
"undefined";"undefined";"undefined";"undefined";2;2;yes;3;1;3;1;false;681;
"undefined";"undefined";"undefined";"undefined";8;2;no;3;1;7;1;false;769;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;7;1;false;879;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;2;1;false;649;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;1;1;true;748;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;10;1;false;1005;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;5;1;false;1189;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;2;1;false;1047;
"undefined";"undefined";"undefined";"undefined";6;8;yes;3;1;3;1;false;1100;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;8;1;false;812;
"undefined";"undefined";"undefined";"undefined";8;9;yes;4;1;4;1;false;859;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;7;1;false;1036;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;7;1;false;997;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;8;1;false;1167;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;5;1;false;747;
"undefined";"undefined";"undefined";"undefined";8;8;yes;3;1;7;1;false;763;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;8;1;false;965;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;2;1;false;1320;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;10;1;false;732;
"undefined";"undefined";"undefined";"undefined";2;2;no;3;1;7;1;false;1084;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;6;1;false;1340;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;6;1;false;821;
"undefined";"undefined";"undefined";"undefined";2;2;no;3;1;10;1;false;839;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;9;1;false;868;
"undefined";"undefined";"undefined";"undefined";8;9;yes;4;1;10;1;false;918;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;6;1;false;662;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;9;1;false;866;
"undefined";"undefined";"undefined";"undefined";4;1;no;4;1;5;1;false;715;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;7;1;false;591;
"undefined";"undefined";"undefined";"undefined";6;1;no;4;1;9;1;false;699;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;1;1;true;992;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;4;1;false;866;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;8;1;false;993;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;6;1;false;584;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;9;1;false;1410;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;5;1;false;1533;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;3;1;false;611;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;2;1;false;845;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;2;1;false;851;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;9;1;false;941;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;7;1;false;760;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;7;1;false;706;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;7;1;false;800;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;902;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;5;1;false;921;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;10;1;false;874;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;3;1;false;757;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;6;1;false;595;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;866;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;7;1;false;825;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;1;1;true;838;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;10;1;false;778;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;9;1;false;780;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;1;1;true;914;
"undefined";"undefined";"undefined";"undefined";6;2;yes;3;1;6;1;false;817;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;6;1;false;781;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;5;1;false;843;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;815;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;1;1;true;835;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;10;1;false;746;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;8;1;false;758;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;10;1;false;619;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;7;1;false;795;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;5;1;false;815;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;3;1;false;625;
"undefined";"undefined";"undefined";"undefined";8;9;no;4;1;9;1;false;620;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;4;1;false;733;
"undefined";"undefined";"undefined";"undefined";8;1;yes;4;1;8;1;false;629;
"undefined";"undefined";"undefined";"undefined";2;1;no;4;1;9;1;false;693;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;9;1;false;703;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;1;1;true;754;
"undefined";"undefined";"undefined";"undefined";2;8;yes;3;1;7;1;false;748;
"undefined";"undefined";"undefined";"undefined";2;1;no;4;1;5;1;false;653;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;3;1;false;648;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;2;1;false;558;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;5;1;false;1418;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;1;1;true;791;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;7;1;false;837;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;832;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;1004;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;10;1;false;977;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;5;1;false;829;
"undefined";"undefined";"undefined";"undefined";6;2;no;3;1;5;1;false;668;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;10;1;false;868;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;2;1;false;1427;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;2;1;false;693;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;1;1;true;1149;
"undefined";"undefined";"undefined";"undefined";2;8;yes;3;1;6;1;false;812;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;1;1;true;815;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;4;1;false;906;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;7;1;false;588;
"undefined";"undefined";"undefined";"undefined";6;9;no;4;1;1;1;true;550;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;6;1;false;1331;
"undefined";"undefined";"undefined";"undefined";2;2;yes;3;1;4;1;false;1019;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;1;1;true;1061;
"undefined";"undefined";"undefined";"undefined";8;9;no;4;1;7;1;false;651;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;3;1;false;1803;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;7;1;false;704;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;7;1;false;801;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;8;1;false;750;
"undefined";"undefined";"undefined";"undefined";4;9;no;4;1;9;1;false;617;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;5;1;false;717;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;10;1;false;641;
"undefined";"undefined";"undefined";"undefined";4;8;yes;3;1;8;1;false;532;
"undefined";"undefined";"undefined";"undefined";6;8;yes;3;1;10;1;false;675;
"undefined";"undefined";"undefined";"undefined";6;1;no;4;1;9;1;false;593;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;4;1;false;613;
"undefined";"undefined";"undefined";"undefined";8;9;yes;4;1;8;1;false;631;
"undefined";"undefined";"undefined";"undefined";6;2;yes;3;1;9;1;false;944;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;7;1;false;841;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;1;1;true;892;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;10;1;false;1057;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;3;1;false;583;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;2;1;false;628;
"undefined";"undefined";"undefined";"undefined";8;1;yes;4;1;3;1;false;547;
"undefined";"undefined";"undefined";"undefined";8;2;no;3;1;8;1;false;610;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;971;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;8;1;false;846;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;10;1;false;753;
"undefined";"undefined";"undefined";"undefined";2;9;no;4;1;8;1;false;619;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;6;1;false;703;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;2;1;false;766;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;1;1;true;820;
"undefined";"undefined";"undefined";"undefined";4;2;yes;3;1;7;1;false;617;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;4;1;false;690;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;7;1;false;1030;
"undefined";"undefined";"undefined";"undefined";6;1;no;4;1;5;1;false;572;
"undefined";"undefined";"undefined";"undefined";2;2;no;3;1;1;1;true;720;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;5;1;false;1119;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;9;1;false;576;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;7;1;false;1039;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;5;1;false;817;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;7;1;false;669;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;6;1;false;643;
"undefined";"undefined";"undefined";"undefined";4;9;no;4;1;8;1;false;517;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;7;1;false;491;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;7;1;false;1203;
"undefined";"undefined";"undefined";"undefined";8;1;yes;4;1;1;1;true;516;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;3;1;false;1047;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;3;1;false;768;
"undefined";"undefined";"undefined";"undefined";4;9;no;4;1;1;1;true;533;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;3;1;false;1036;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;7;1;false;891;
"undefined";"undefined";"undefined";"undefined";2;8;yes;3;1;8;1;false;631;
"undefined";"undefined";"undefined";"undefined";2;2;yes;3;1;8;1;false;716;
"undefined";"undefined";"undefined";"undefined";4;8;yes;3;1;1;1;true;785;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;1;1;true;797;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;6;1;false;1058;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;904;
"undefined";"undefined";"undefined";"undefined";8;9;yes;4;1;5;1;false;697;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;5;1;false;1024;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;10;1;false;874;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;5;1;false;775;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;6;1;false;836;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;2;1;false;903;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;2;1;false;889;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;7;1;false;723;
"undefined";"undefined";"undefined";"undefined";8;9;no;4;1;5;1;false;724;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;9;1;false;907;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;4;1;false;587;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;3;1;false;948;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;9;1;false;853;
"undefined";"undefined";"undefined";"undefined";4;2;yes;3;1;10;1;false;707;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;6;1;false;784;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;902;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;2;1;false;620;
"undefined";"undefined";"undefined";"undefined";2;2;no;3;1;3;1;false;778;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;7;1;false;701;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;9;1;false;724;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;7;1;false;687;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;10;1;false;695;
"undefined";"undefined";"undefined";"undefined";8;9;no;4;1;1;1;true;573;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;2;1;false;817;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;4;1;false;555;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;3;1;false;821;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;3;1;false;549;
"undefined";"undefined";"undefined";"undefined";4;1;no;4;1;9;1;false;518;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;1;1;true;755;
"undefined";"undefined";"undefined";"undefined";4;1;yes;4;1;9;1;false;678;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;5;1;false;713;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;6;1;false;845;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;1;1;true;746;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;5;1;false;895;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;5;1;false;574;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;9;1;false;817;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;4;1;false;957;
"undefined";"undefined";"undefined";"undefined";6;9;yes;4;1;2;1;false;670;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;4;1;false;651;
"undefined";"undefined";"undefined";"undefined";6;9;no;4;1;1;1;true;599;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;4;1;false;761;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;7;1;false;620;
"undefined";"undefined";"undefined";"undefined";8;2;no;3;1;7;1;false;821;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;1034;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;4;1;false;655;
"undefined";"undefined";"undefined";"undefined";2;8;no;3;1;10;1;false;673;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;3;1;false;1520;
"undefined";"undefined";"undefined";"undefined";6;9;yes;4;1;4;1;false;620;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;6;1;false;692;
"undefined";"undefined";"undefined";"undefined";6;2;yes;3;1;8;1;false;789;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;1;1;true;1332;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;3;1;false;1000;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;8;1;false;980;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;2;1;false;1216;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;6;1;false;953;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;4;1;false;847;
"undefined";"undefined";"undefined";"undefined";4;9;yes;4;1;6;1;false;626;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;2;1;false;1449;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;10;1;false;787;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;6;1;false;846;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;3;1;false;792;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;5;1;false;772;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;879;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;7;1;false;923;
"undefined";"undefined";"undefined";"undefined";8;8;yes;3;1;5;1;false;716;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;1;1;true;853;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;7;1;false;900;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;4;1;false;801;
"undefined";"undefined";"undefined";"undefined";6;2;no;3;1;5;1;false;599;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;8;1;false;563;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;6;1;false;908;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;831;
"undefined";"undefined";"undefined";"undefined";8;2;yes;3;1;8;1;false;692;
"undefined";"undefined";"undefined";"undefined";8;2;no;3;1;1;1;true;716;
"undefined";"undefined";"undefined";"undefined";6;9;no;4;1;10;1;false;615;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;1;1;true;666;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;3;1;false;822;
"undefined";"undefined";"undefined";"undefined";2;1;no;4;1;4;1;false;633;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;9;1;false;1033;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;3;1;false;790;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;1;1;true;837;
"undefined";"undefined";"undefined";"undefined";8;8;yes;3;1;10;1;false;714;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;5;1;false;810;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;4;1;false;756;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;7;1;false;777;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;1;1;true;886;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;8;1;false;816;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;10;1;false;941;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;4;1;false;917;
"undefined";"undefined";"undefined";"undefined";2;1;yes;4;1;3;1;false;1187;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;7;1;false;752;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;4;1;false;688;
"undefined";"undefined";"undefined";"undefined";6;2;no;3;1;7;1;false;603;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;3;1;false;1050;
"undefined";"undefined";"undefined";"undefined";8;8;yes;3;1;1;1;true;784;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;4;1;false;879;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;2;1;false;946;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;10;1;false;887;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;5;1;false;1067;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;869;
"undefined";"undefined";"undefined";"undefined";4;8;yes;3;1;9;1;false;683;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;1;1;true;1106;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;9;1;false;997;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;2;1;false;1043;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;10;1;false;861;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;5;1;false;785;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;4;1;false;806;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;6;1;false;954;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;4;1;false;1032;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;2;1;false;886;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;833;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;8;1;false;871;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;4;1;false;1019;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;7;1;false;801;
"undefined";"undefined";"undefined";"undefined";6;8;no;3;1;1;1;true;693;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;4;1;false;886;
"undefined";"undefined";"undefined";"undefined";8;8;no;3;1;1;1;true;837;
"undefined";"undefined";"undefined";"undefined";6;2;yes;3;1;4;1;false;783;
"undefined";"undefined";"undefined";"undefined";6;1;yes;4;1;8;1;false;655;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;7;1;false;998;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;4;1;false;940;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;4;1;false;910;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;1;1;true;733;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;1;1;true;731;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;4;1;false;938;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;7;1;false;1246;
"undefined";"undefined";"undefined";"undefined";4;9;no;4;1;4;1;false;670;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;1025;
"undefined";"undefined";"undefined";"undefined";6;9;yes;4;1;5;1;false;718;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;2;1;false;1063;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;6;1;false;947;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;5;1;false;1045;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;7;1;false;666;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;4;1;false;798;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;7;1;false;1306;
"undefined";"undefined";"undefined";"undefined";8;1;yes;4;1;6;1;false;862;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;9;1;false;977;
"undefined";"undefined";"undefined";"undefined";6;2;yes;3;1;3;1;false;762;
"undefined";"undefined";"undefined";"undefined";4;8;no;3;1;8;1;false;638;
"undefined";"undefined";"undefined";"undefined";8;1;no;4;1;2;1;false;642;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;1;1;true;863;
"undefined";"undefined";"undefined";"undefined";2;2;no;3;1;5;1;false;784;
"undefined";"undefined";"undefined";"undefined";8;2;no;3;1;7;1;false;647;
"undefined";"undefined";"undefined";"undefined";2;1;no;4;1;10;1;false;710;
"undefined";"undefined";"undefined";"undefined";4;2;no;3;1;4;1;false;676;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;9;1;false;983;
"undefined";"undefined";"undefined";"undefined";2;9;yes;4;1;4;1;false;581;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;986;
"undefined";"undefined";"undefined";"undefined";6;8;yes;3;1;9;1;false;648;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;8;1;false;874;
