"Age";"Status";"Studies";"YearsOfExperience";Length;Level;Contrast;Distance_from_Center;number_of_given_answers;expected_answer;given_answer;is_correct;time_in_milliseconds;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;10;1;false;646;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;7;1;false;577;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;8;1;false;645;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;9;1;false;675;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;5;1;false;569;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;9;1;false;624;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;4;1;false;650;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;10;1;false;598;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;655;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;2;1;false;708;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;10;1;false;614;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;8;1;false;626;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;4;1;false;718;
"undefined";"undefined";"undefined";"undefined";2;3;no;2;1;8;1;false;815;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;1;1;true;786;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;10;1;false;621;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;7;1;false;556;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;4;1;false;733;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;7;1;false;582;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;6;1;false;526;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;2;1;false;823;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;9;1;false;477;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;10;1;false;688;
"undefined";"undefined";"undefined";"undefined";2;6;no;1;1;3;1;false;700;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;5;1;false;545;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;5;1;false;596;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;6;1;false;728;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;7;1;false;555;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;10;1;false;590;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;4;1;false;543;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;9;1;false;643;
"undefined";"undefined";"undefined";"undefined";2;5;no;0;1;10;1;false;632;
"undefined";"undefined";"undefined";"undefined";2;6;yes;1;1;9;1;false;631;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;6;1;false;621;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;6;1;false;576;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;6;1;false;577;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;5;1;false;568;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;6;1;false;582;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;4;1;false;522;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;4;1;false;507;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;1143;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;9;1;false;728;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;486;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;509;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;2;1;false;649;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;2;1;false;486;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;8;1;false;503;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;3;1;false;582;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;9;1;false;535;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;4;1;false;586;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;10;1;false;567;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;4;1;false;516;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;10;1;false;917;
"undefined";"undefined";"undefined";"undefined";8;5;no;0;1;1;1;true;592;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;2;1;false;529;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;4;1;false;726;
"undefined";"undefined";"undefined";"undefined";2;3;yes;2;1;9;1;false;668;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;2;1;false;514;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;9;1;false;547;
"undefined";"undefined";"undefined";"undefined";4;3;yes;2;1;5;1;false;594;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;9;1;false;649;
"undefined";"undefined";"undefined";"undefined";8;7;yes;2;1;9;1;false;502;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;6;1;false;552;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;7;1;false;511;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;8;1;false;529;
"undefined";"undefined";"undefined";"undefined";6;3;no;2;1;7;1;false;541;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;5;1;false;530;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;3;1;false;595;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;3;1;false;715;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;7;1;false;605;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;9;1;false;595;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;5;1;false;614;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;9;1;false;561;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;3;1;false;542;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;8;1;false;541;
"undefined";"undefined";"undefined";"undefined";5;7;yes;2;1;9;1;false;592;
"undefined";"undefined";"undefined";"undefined";6;4;yes;1;1;9;1;false;641;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;5;1;false;584;
"undefined";"undefined";"undefined";"undefined";2;4;yes;1;1;2;1;false;675;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;10;1;false;548;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;5;1;false;509;
"undefined";"undefined";"undefined";"undefined";2;7;no;2;1;8;1;false;599;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;547;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;9;1;false;518;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;4;1;false;492;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;1;1;true;547;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;1;1;true;539;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;4;1;false;632;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;2;1;false;639;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;3;1;false;513;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;2;1;false;545;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;5;1;false;524;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;6;1;false;488;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;3;1;false;580;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;1;1;true;569;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;670;
"undefined";"undefined";"undefined";"undefined";8;6;no;1;1;3;1;false;562;
"undefined";"undefined";"undefined";"undefined";6;5;yes;0;1;8;1;false;530;
"undefined";"undefined";"undefined";"undefined";4;5;no;0;1;5;1;false;592;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;2;1;false;645;
"undefined";"undefined";"undefined";"undefined";8;3;yes;2;1;7;1;false;590;
"undefined";"undefined";"undefined";"undefined";2;4;no;1;1;4;1;false;1277;
"undefined";"undefined";"undefined";"undefined";8;4;no;1;1;3;1;false;568;
"undefined";"undefined";"undefined";"undefined";4;7;no;2;1;9;1;false;614;
"undefined";"undefined";"undefined";"undefined";8;5;yes;0;1;4;1;false;542;
"undefined";"undefined";"undefined";"undefined";5;3;yes;2;1;1;1;true;794;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;6;1;false;551;
"undefined";"undefined";"undefined";"undefined";5;4;no;1;1;9;1;false;656;
"undefined";"undefined";"undefined";"undefined";4;4;yes;1;1;7;1;false;648;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;3;1;false;576;
"undefined";"undefined";"undefined";"undefined";6;7;no;2;1;10;1;false;520;
"undefined";"undefined";"undefined";"undefined";4;5;yes;0;1;7;1;false;664;
"undefined";"undefined";"undefined";"undefined";5;6;no;1;1;9;1;false;531;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;9;1;false;541;
"undefined";"undefined";"undefined";"undefined";2;7;yes;2;1;8;1;false;579;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;5;1;false;497;
"undefined";"undefined";"undefined";"undefined";8;3;no;2;1;9;1;false;540;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;8;1;false;514;
"undefined";"undefined";"undefined";"undefined";5;4;yes;1;1;7;1;false;584;
"undefined";"undefined";"undefined";"undefined";2;5;yes;0;1;4;1;false;600;
"undefined";"undefined";"undefined";"undefined";5;7;no;2;1;10;1;false;600;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;4;1;false;536;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;5;1;false;491;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;4;1;false;528;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;9;1;false;495;
"undefined";"undefined";"undefined";"undefined";8;7;no;2;1;9;1;false;515;
"undefined";"undefined";"undefined";"undefined";6;6;yes;1;1;2;1;false;531;
"undefined";"undefined";"undefined";"undefined";8;4;yes;1;1;6;1;false;524;
"undefined";"undefined";"undefined";"undefined";5;3;no;2;1;10;1;false;529;
"undefined";"undefined";"undefined";"undefined";6;3;yes;2;1;1;1;true;632;
"undefined";"undefined";"undefined";"undefined";4;6;no;1;1;9;1;false;567;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;4;1;false;555;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;9;1;false;567;
"undefined";"undefined";"undefined";"undefined";8;6;yes;1;1;8;1;false;583;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;9;1;false;584;
"undefined";"undefined";"undefined";"undefined";5;6;yes;1;1;7;1;false;536;
"undefined";"undefined";"undefined";"undefined";6;7;yes;2;1;1;1;true;502;
"undefined";"undefined";"undefined";"undefined";5;5;no;0;1;3;1;false;532;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;9;1;false;493;
"undefined";"undefined";"undefined";"undefined";4;4;no;1;1;3;1;false;616;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;3;1;false;557;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;3;1;false;525;
"undefined";"undefined";"undefined";"undefined";6;4;no;1;1;7;1;false;587;
"undefined";"undefined";"undefined";"undefined";6;5;no;0;1;9;1;false;531;
"undefined";"undefined";"undefined";"undefined";4;7;yes;2;1;10;1;false;496;
"undefined";"undefined";"undefined";"undefined";4;6;yes;1;1;7;1;false;557;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;8;1;false;668;
"undefined";"undefined";"undefined";"undefined";6;6;no;1;1;4;1;false;498;
"undefined";"undefined";"undefined";"undefined";5;5;yes;0;1;7;1;false;573;
"undefined";"undefined";"undefined";"undefined";4;3;no;2;1;9;1;false;593;
